file,subdir,title,url,status_code,final_url,is_live,category,content_type,redirect_url,error,has_ssl
dacheng-guzhidui-full-text-database-dacheng-data-www-dachengdata-com.ezp-prod1.hul.harvard.edu-31ab5084.md,databases,Dacheng Guzhidui Full-text Database (Dacheng Data) 大成故纸堆,https://www.dachengdata.com/search/toRealIndex.action,200,https://www.dachengdata.com/searchSchoolUser/login,True,live_redirect,text/html;charset=UTF-8,https://www.dachengdata.com/searchSchoolUser/login,,True
database-of-chinese-judicial-files-jiangjin-part-jiangjin.datahistory.cn.ezp-prod1.hul.harvard.edu-849932d3.md,databases,Database of Chinese Judicial Files (Jiangjin Part) (中國司法檔案數據庫. 江津卷),http://jiangjin.datahistory.cn/pc,200,http://jiangjin.datahistory.cn/pc/,True,live_redirect,text/html,http://jiangjin.datahistory.cn/pc/,,False
database-of-genealogical-documents-npmhost.npm.gov.tw-4850a327.md,databases,Database of Genealogical Documents 故宮博物院家族譜牒資料庫,http://npmhost.npm.gov.tw/ttscgi/ttsweb?%40%4011F6D1F738A503B7E7D2=,,,False,connection_error,,,"HTTPConnectionPool(host='npmhost.npm.gov.tw', port=80): Max retries exceeded with url: /ttscgi/ttsweb?%40%4011F6D1F738A503B7E7D2= (Caused by NewConnectionError(""HTTPConnection(host='npmhost.npm.gov.tw",False
database-of-taiwan-old-photos-open-access-photo.lib.ntu.edu.tw-97593261.md,databases,Database of Taiwan Old Photos 台灣舊照片資料庫片 OPEN ACCESS,http://photo.lib.ntu.edu.tw/pic/db/oldphoto.jsp,,,False,timeout,,,Connection timed out,False
database-of-the-ideological-and-theoretical-of-the-communist-party-of-china-data.lilun.cn-6b228fb4.md,databases,Database of the Ideological and Theoretical of the Communist Party of China 中国共产党思想理论资源数据库,https://data.lilun.cn/,,,False,timeout,,,Connection timed out,True
database-of-tokyo-trials-literature-nrs.harvard.edu-dae1a533.md,databases,Database of Tokyo Trials Literature 东京审判资源库,http://nrs.harvard.edu/urn-3:hul.eresource:TokyoTrial,200,https://login.harvard.edu/app/harvard_openathens_1/exk1w9eh910rJhOwO1d8/sso/saml?SAMLRequest=pZJBb%2BIwEIX%2FSuR74jgJ1LEIFVtULavugkraw14q40yaaI2d9TjQ%2FvsGKFp6qVbq0ZLfmzfzvcn1y1YHO3DYWlMQFsUkAKNs1ZrngjyUtyEnAXppKqmtgYIYS66nE5Rb3YlZ7xtzD397QB%2FMEMH5weXGGuy34Nbgdq2Ch%2Fu7gjTedygo1fa5NZHtwEjfgMHIgKcHM5pQqZDqduOke40a6XbSVRFUPdWSbhhwWad1CLlKwoyPZZjXV3XIUxirhGVwVQMJ5kOMdjA%2BbvJx4qWf7Dr6%2Fn76l%2BSJUXj5w%2FY5NDmL3Y9muV%2ByilNEewxIglvrFBxXLkgtNQ4TF%2FOCbNSYZypNc56MM8l4XvN0M4qZglSNRmw43wKxh4U5XNEXJImTcRhnIeMlG4k0ESmPeMZ%2Bk2DlrLfK6m%2BtOZ2%2Fd0ZYiS0KI7eAwiuxnv28E0kUi83pE4rvZbkKV8t1SYLHM8bkgHEAa1AcSX1u1b3PJSeu4pjXXeg%2Fl8szeDL9H8xb8LKSXobYfQX3hF5kPRfy1xBuMV9Z3arXYKa13d84kH6oLSN0epJ8rO30DQ%3D%3D&RelayState=%2Fsaml%2F2%2Fsso%2Flibrary.harvard.edu%2Fo%2F81365000%2Fc%2Fproxy.openathens.net%3FSAMLRequest%3DjZJda9swFIb%252FitG9LcmfiohTsoaxQLeFxu3F7mT5tBE4kqcjZ82%252Fn5Ms0EJXen%252FeD87zzm9e9n10AI%252FG2ZrwhJEIrHadsc81eWi%252BxoJEGJTtVO8s1MQ6crOYo9r3g1yOYWfv4fcIGKIlIvgwudw6i%252BMe%252FBb8wWh4uL%252BryS6EASWlvXs2Nhm8ezkmbgCrwg4sJhYCPVnSlCqNFPInUaUZi0WZszjnT2UsoIK4YmUGVTcrcl6RaDWlmsnhXPxtwPvWiI72pvXKH5Od8gfluwS6kToqeFYWjDGq6XvdSLRe1UQBaDU14KKAPONatCmbzQqdtbyEVqjpCnGEtT29K9QkZWkZszzmouGFzFKZiSTPq18k2ngXnHb9F2Mvfx69lU6hQWnVHlAGLbfL73cyTZhsL0covzXNJt783DYkerzySk%252B8JoIW5RnJx1bDv1xyASjPff0r%252FcdydSVMFtd3%252F58k2GDC8VMo5%252FRVm%252Bu2fkzx69XG9UYfo2Xfuz%252B3HlSYFsgJXVwkbxe4%252BAs%253D%26RelayState%3Dhttp%253A%252F%252Fwww.tokyotrial.cn.proxy.openathens.net%252F,True,live_redirect,text/html;charset=utf-8,https://login.harvard.edu/app/harvard_openathens_1/exk1w9eh910rJhOwO1d8/sso/saml?SAMLRequest=pZJBb%2BIwEIX%2FSuR74jgJ1LEIFVtULavugkraw14q40yaaI2d9TjQ%2FvsGKFp6qVbq0ZLfmzfzvcn1y1YHO3DYWlMQFsUkAKNs1ZrngjyUtyEnAXppKqmtgYIYS66nE5Rb3YlZ7xtzD397QB%2FMEMH5weXGGuy34Nbgdq2Ch%2Fu7gjTedygo1fa5NZHtwEjfgMHIgKcHM5pQqZDqduOke40a6XbSVRFUPdWSbhhwWad1CLlKwoyPZZjXV3XIUxirhGVwVQMJ5kOMdjA%2BbvJx4qWf7Dr6%2Fn76l%2BSJUXj5w%2FY5NDmL3Y9muV%2ByilNEewxIglvrFBxXLkgtNQ4TF%2FOCbNSYZypNc56MM8l4XvN0M4qZglSNRmw43wKxh4U5XNEXJImTcRhnIeMlG4k0ESmPeMZ%2Bk2DlrLfK6m%2BtOZ2%2Fd0ZYiS0KI7eAwiuxnv28E0kUi83pE4rvZbkKV8t1SYLHM8bkgHEAa1AcSX1u1b3PJSeu4pjXXeg%2Fl8szeDL9H8xb8LKSXobYfQX3hF5kPRfy1xBuMV9Z3arXYKa13d84kH6oLSN0epJ8rO30DQ%3D%3D&RelayState=%2Fsaml%2F2%2Fsso%2Flibrary.harvard.edu%2Fo%2F81365000%2Fc%2Fproxy.openathens.net%3FSAMLRequest%3DjZJda9swFIb%252FitG9LcmfiohTsoaxQLeFxu3F7mT5tBE4kqcjZ82%252Fn5Ms0EJXen%252FeD87zzm9e9n10AI%252FG2ZrwhJEIrHadsc81eWi%252BxoJEGJTtVO8s1MQ6crOYo9r3g1yOYWfv4fcIGKIlIvgwudw6i%252BMe%252FBb8wWh4uL%252BryS6EASWlvXs2Nhm8ezkmbgCrwg4sJhYCPVnSlCqNFPInUaUZi0WZszjnT2UsoIK4YmUGVTcrcl6RaDWlmsnhXPxtwPvWiI72pvXKH5Od8gfluwS6kToqeFYWjDGq6XvdSLRe1UQBaDU14KKAPONatCmbzQqdtbyEVqjpCnGEtT29K9QkZWkZszzmouGFzFKZiSTPq18k2ngXnHb9F2Mvfx69lU6hQWnVHlAGLbfL73cyTZhsL0covzXNJt783DYkerzySk%252B8JoIW5RnJx1bDv1xyASjPff0r%252FcdydSVMFtd3%252F58k2GDC8VMo5%252FRVm%252Bu2fkzx69XG9UYfo2Xfuz%252B3HlSYFsgJXVwkbxe4%252BAs%253D%26RelayState%3Dhttp%253A%252F%252Fwww.tokyotrial.cn.proxy.openathens.net%252F,,False
database-on-the-history-of-contemporary-chinese-political-movements-nrs.harvard.edu-a87bc04b.md,databases,Database on the History of Contemporary Chinese Political Movements 中国当代政治运动史数据库,http://nrs.harvard.edu/urn-3:hul.eresource:DAZGYDLSSJK,200,https://login.harvard.edu/app/harvard_openathens_1/exk1w9eh910rJhOwO1d8/sso/saml?SAMLRequest=pZLRb9owEMb%2FlcjvieMEQmIRKlZUjakbqNA97KU6nHMTzdiZ7UD73zeEotGXatIeT7r7vu%2Fud9Obl70KDmhdY3RJWBSTALUwVaOfS%2FK4vQtzEjgPugJlNJZEG3IzmzrYq5bPO1%2FrB%2FzTofPB3Dm0vle5Ndp1e7QbtIdG4OPDfUlq71vHKVXmudGRaVGDr1G7SKOnJzGaUBCOqmZnwb5GNdgD2CrCqqMK6I5hDjKVIRYiCUd5BmEhJzLMU8xEwkY4kUiCRR%2Bj6YWHTT46XutB29L3%2BulvkidG8eU3OxZYFyy23%2BrVccWqnDpnhoAkuDNW4LBySSQo1zsuFyURmYRRJTCVUo7SOIYxih0AZmycF5NU9l3OdbjUpyv6kiRxkoXxKGT5lo15mvC0iNhk%2FIsEa2u8EUZ9afT5%2FJ3V3IBrHNewR8e94Jv593ueRDHfnZsc%2F7rdrsP1arMlwc8LxuSEsQerHR9IfS7VvvuSM1c%2B5LVX85%2BPwwU8mf0L5j16qMBD6Nr%2FwT2lV1kvD%2FmjD7dcrI1qxGswV8ocby2C79%2BWETo7j3x829kb&RelayState=%2Fsaml%2F2%2Fsso%2Flibrary.harvard.edu%2Fo%2F81365000%2Fc%2Fproxy.openathens.net%3FSAMLRequest%3DjZLdTuMwEIVfJfJ94thO08RqirpUKyoBW9HAxd458UAtpXbW4xT69pu2WwkkFnE%252F50fzndnV266L9uDROFsRlqQkAts6bexLRR7rn3FBIgzKatU5CxWxjlzNZ6h2XS8XQ9jaB%252FgzAIZogQg%252BjC7XzuKwA78BvzctPD7cVmQbQo%252BS0s69GJv03r0dEteDVWELFhMLgR4tKaeqRVpmeQY6F%252FGkyVic6UbHTVqWsSiyUgimGRMNiZZjqhkdTsU%252FBnxujehoZxqv%252FCHZKr9XXiegB%252BpowUQ%252BSdOUtvSzbiRaLSuic82mnD9P82c29khVMeVFKdqGiRJKXY5XiAOs7PFdoSI85XmcZjErajaRgktRJCXPfpNo7V1wret%252BGHv%252B8%252BCtdAoNSqt2gDK0crO4u5U8SWVzPkJ5U9freP1rU5Po6cKLH3mNBC3KE5Kvrfp%252FueQMUJ76%252Bnf6r%252BXqQpjML%252B%252F%252BP0mwwYTDt1DO6Ls2l23dj%252FGr5dp1pj1Ei65zr9ceVBgXyAidnyUfFzj%252FCw%253D%253D%26RelayState%3Dhttp%253A%252F%252Fccrd.usc.cuhk.edu.hk.proxy.openathens.net%252F,True,live_redirect,text/html;charset=utf-8,https://login.harvard.edu/app/harvard_openathens_1/exk1w9eh910rJhOwO1d8/sso/saml?SAMLRequest=pZLRb9owEMb%2FlcjvieMEQmIRKlZUjakbqNA97KU6nHMTzdiZ7UD73zeEotGXatIeT7r7vu%2Fud9Obl70KDmhdY3RJWBSTALUwVaOfS%2FK4vQtzEjgPugJlNJZEG3IzmzrYq5bPO1%2FrB%2FzTofPB3Dm0vle5Ndp1e7QbtIdG4OPDfUlq71vHKVXmudGRaVGDr1G7SKOnJzGaUBCOqmZnwb5GNdgD2CrCqqMK6I5hDjKVIRYiCUd5BmEhJzLMU8xEwkY4kUiCRR%2Bj6YWHTT46XutB29L3%2BulvkidG8eU3OxZYFyy23%2BrVccWqnDpnhoAkuDNW4LBySSQo1zsuFyURmYRRJTCVUo7SOIYxih0AZmycF5NU9l3OdbjUpyv6kiRxkoXxKGT5lo15mvC0iNhk%2FIsEa2u8EUZ9afT5%2FJ3V3IBrHNewR8e94Jv593ueRDHfnZsc%2F7rdrsP1arMlwc8LxuSEsQerHR9IfS7VvvuSM1c%2B5LVX85%2BPwwU8mf0L5j16qMBD6Nr%2FwT2lV1kvD%2FmjD7dcrI1qxGswV8ocby2C79%2BWETo7j3x829kb&RelayState=%2Fsaml%2F2%2Fsso%2Flibrary.harvard.edu%2Fo%2F81365000%2Fc%2Fproxy.openathens.net%3FSAMLRequest%3DjZLdTuMwEIVfJfJ94thO08RqirpUKyoBW9HAxd458UAtpXbW4xT69pu2WwkkFnE%252F50fzndnV266L9uDROFsRlqQkAts6bexLRR7rn3FBIgzKatU5CxWxjlzNZ6h2XS8XQ9jaB%252FgzAIZogQg%252BjC7XzuKwA78BvzctPD7cVmQbQo%252BS0s69GJv03r0dEteDVWELFhMLgR4tKaeqRVpmeQY6F%252FGkyVic6UbHTVqWsSiyUgimGRMNiZZjqhkdTsU%252FBnxujehoZxqv%252FCHZKr9XXiegB%252BpowUQ%252BSdOUtvSzbiRaLSuic82mnD9P82c29khVMeVFKdqGiRJKXY5XiAOs7PFdoSI85XmcZjErajaRgktRJCXPfpNo7V1wret%252BGHv%252B8%252BCtdAoNSqt2gDK0crO4u5U8SWVzPkJ5U9freP1rU5Po6cKLH3mNBC3KE5Kvrfp%252FueQMUJ76%252Bnf6r%252BXqQpjML%252B%252F%252BP0mwwYTDt1DO6Ls2l23dj%252FGr5dp1pj1Ei65zr9ceVBgXyAidnyUfFzj%252FCw%253D%253D%26RelayState%3Dhttp%253A%252F%252Fccrd.usc.cuhk.edu.hk.proxy.openathens.net%252F,,False
databases-nrs.harvard.edu-7560b258.md,databases,DATABASES,http://nrs.harvard.edu/urn-3:hul.ois:databases,200,https://databases.hollis.harvard.edu/discovery/search?vid=01HVD_INST:HVD_DB,True,live_redirect,text/html,https://databases.hollis.harvard.edu/discovery/search?vid=01HVD_INST:HVD_DB,,False
digital-archive-of-toyo-bunko-rare-books-open-access-dsr.nii.ac.jp-a70ef971.md,databases,Digital Archive of Toyo Bunko Rare Books 東洋文庫所蔵貴重書 OPEN ACCESS,http://dsr.nii.ac.jp/toyobunko/index.html.en,,,False,timeout,,,Connection timed out,False
digital-archives-of-taiwan-open-access-catalog.digitalarchives.tw-04dac7ef.md,databases,Digital Archives of Taiwan 典藏台灣 OPEN ACCESS,https://catalog.digitalarchives.tw/Organization/Organization.jsp,200,https://catalog.digitalarchives.tw/Organization/Organization.jsp,True,live,text/html;charset=big5,,,True
digital-catalogs-of-buddist-tripitaka-catalogs-jinglu.cbeta.org-bc534320.md,databases,Digital Catalogs of Buddist Tripitaka Catalogs 佛教藏經目錄數位資料庫,http://jinglu.cbeta.org/index.htm,200,http://jinglu.cbeta.org/index.htm,True,live,text/html,,,False
eruditon-series-database-of-sikuquanshu-i-ii-iii-iv-server.wenzibase.com.ezp-prod1.hul.harvard.edu-f67e8e66.md,databases,"ERUDITON Series Database of Sikuquanshu (I, II, III, IV) 爱如生四库系列数据库合集",http://server.wenzibase.com,200,http://server.wenzibase.com/,True,live_redirect,text/html;charset=utf-8,http://server.wenzibase.com/,,False
historical-book-catalog-of-china-system-nrs.harvard.edu-7f12ddeb.md,databases,Historical Book Catalog of China System 中国历代典籍总目分析系统,http://nrs.harvard.edu/urn-3:hul.eresource:Historical,200,https://login.harvard.edu/app/harvard_openathens_1/exk1w9eh910rJhOwO1d8/sso/saml?SAMLRequest=pZJBb5tAEIX%2FCto7LAvYhpVx5MaK6iqtrZj00Es0LENAXe%2FS3cVO%2Fn0wjlXnElXqcaSZ997MN%2FObl730Dmhsq1VOWBASD5XQVauec%2FJY3Pkp8awDVYHUCnOiNLlZzC3sZceXvWvUA%2F7p0TpvaS0aN6jcamX7PZodmkMr8PHhPieNc53llEr93KpAd6jANahsoNDRkxiNKAhLZVsaMK9BA%2BYApgqw6qkEWjJMoY5rHzMR%2BUk6BT%2BrZ7WfxjgVEUtwViPxVkOMdhAeN%2FnoeK0HXUff66e%2FSZ4YxZff7Jhhk7HQfGs2xw2rUmqtHgMS704bgePKOalB2sFxvcpJOYM0ZIyJKJsmUE%2BgzsQsjquqmrK4jJOhy9oe1%2Bp0RZeTKIymfpj4LC3YhMcRT8JgEmW%2FiLc12mmh5ZdWnc%2FfG8U12NZyBXu03Am%2BW36%2F51EQ8vLcZPnXotj6282uIN7PC8bohHEAqywfSX0u1b37kjNXPuY1V%2FOfj8MFPFn8C%2BY9OqjAgW%2B7%2F8E9p1dZLw%2F5Ywi3Xm21bMWrt5RSH28NghvelhG6OI98fNvFGw%3D%3D&RelayState=%2Fsaml%2F2%2Fsso%2Flibrary.harvard.edu%2Fo%2F81365000%2Fc%2Fproxy.openathens.net%3FSAMLRequest%3DjZJda9swFIb%252FitC9LVn%252BFnFK1jAW6LbQuLvYnWzJjUCRPB05a%252F79nGSBFrqy%252B%252FN%252BcJ53cfdyMOioPGhnG5zEFCNleye1fW7wU%252Fs5qjCCIKwUxlnVYOvw3XIB4mBGvprC3j6qX5OCgFYAyofZ5d5ZmA7K75Q%252F6l49PT40eB%252FCCJwQ4561jUfvXk6xG5UVYa8sxFYFcrYkjIgeSM7yYqjKMipF0UVZKYaoY3kX0a6oaTekgsoao%252FWcqmeHS%252FG3Ae9bAzhidOeFP8V74Y%252FCy1jJiThSJWmRU0pJT97rhtFm3WApZEVllw7ZUGdSll3d16xOqyyv%252BkSJZL4CmNTGnt8VGswoKyKaRUnVJjlPGc9ozAr6E6Otd8H1znzS9vrnyVvuBGjgVhwU8NDz3errA2cx5d31CPiXtt1G2%252B%252B7FqMfN17szGsmaIFfkHxsNf7NxVeA%252FNLXv9J%252FLBc3wnh5e%252Fe%252FSSobdDj9F8oFedXmtq1vc%252FxmvXVG9ye0Msb9vvdKhHmBCSbLq%252BTtApd%252FAA%253D%253D%26RelayState%3Dhttp%253A%252F%252Fwww.chinabooktrading.com.proxy.openathens.net%252Fhbcc,True,live_redirect,text/html;charset=utf-8,https://login.harvard.edu/app/harvard_openathens_1/exk1w9eh910rJhOwO1d8/sso/saml?SAMLRequest=pZJBb5tAEIX%2FCto7LAvYhpVx5MaK6iqtrZj00Es0LENAXe%2FS3cVO%2Fn0wjlXnElXqcaSZ997MN%2FObl730Dmhsq1VOWBASD5XQVauec%2FJY3Pkp8awDVYHUCnOiNLlZzC3sZceXvWvUA%2F7p0TpvaS0aN6jcamX7PZodmkMr8PHhPieNc53llEr93KpAd6jANahsoNDRkxiNKAhLZVsaMK9BA%2BYApgqw6qkEWjJMoY5rHzMR%2BUk6BT%2BrZ7WfxjgVEUtwViPxVkOMdhAeN%2FnoeK0HXUff66e%2FSZ4YxZff7Jhhk7HQfGs2xw2rUmqtHgMS704bgePKOalB2sFxvcpJOYM0ZIyJKJsmUE%2BgzsQsjquqmrK4jJOhy9oe1%2Bp0RZeTKIymfpj4LC3YhMcRT8JgEmW%2FiLc12mmh5ZdWnc%2FfG8U12NZyBXu03Am%2BW36%2F51EQ8vLcZPnXotj6282uIN7PC8bohHEAqywfSX0u1b37kjNXPuY1V%2FOfj8MFPFn8C%2BY9OqjAgW%2B7%2F8E9p1dZLw%2F5Ywi3Xm21bMWrt5RSH28NghvelhG6OI98fNvFGw%3D%3D&RelayState=%2Fsaml%2F2%2Fsso%2Flibrary.harvard.edu%2Fo%2F81365000%2Fc%2Fproxy.openathens.net%3FSAMLRequest%3DjZJda9swFIb%252FitC9LVn%252BFnFK1jAW6LbQuLvYnWzJjUCRPB05a%252F79nGSBFrqy%252B%252FN%252BcJ53cfdyMOioPGhnG5zEFCNleye1fW7wU%252Fs5qjCCIKwUxlnVYOvw3XIB4mBGvprC3j6qX5OCgFYAyofZ5d5ZmA7K75Q%252F6l49PT40eB%252FCCJwQ4561jUfvXk6xG5UVYa8sxFYFcrYkjIgeSM7yYqjKMipF0UVZKYaoY3kX0a6oaTekgsoao%252FWcqmeHS%252FG3Ae9bAzhidOeFP8V74Y%252FCy1jJiThSJWmRU0pJT97rhtFm3WApZEVllw7ZUGdSll3d16xOqyyv%252BkSJZL4CmNTGnt8VGswoKyKaRUnVJjlPGc9ozAr6E6Otd8H1znzS9vrnyVvuBGjgVhwU8NDz3errA2cx5d31CPiXtt1G2%252B%252B7FqMfN17szGsmaIFfkHxsNf7NxVeA%252FNLXv9J%252FLBc3wnh5e%252Fe%252FSSobdDj9F8oFedXmtq1vc%252FxmvXVG9ye0Msb9vvdKhHmBCSbLq%252BTtApd%252FAA%253D%253D%26RelayState%3Dhttp%253A%252F%252Fwww.chinabooktrading.com.proxy.openathens.net%252Fhbcc,,False
ihp-digital-archives-online-in-library-use-only-login-with-hyl-membership-accoun-ihparchive.ihp.sinica.edu.tw-c9aa5353.md,databases,IHP Digital Archives Online 中研院史語所數位典藏資料庫整合系統 In library use only. Login with HYL membership account and password,http://ihparchive.ihp.sinica.edu.tw/ihpkmc/ihpkm_op,200,http://ihparchive.ihp.sinica.edu.tw/ihpkmc/ihpkm_op,True,live,text/html,,,False
japan-archives-jpsearch.go.jp-5ce3a1dd.md,databases,Japan Archives 日本档案,https://jpsearch.go.jp/en,200,https://jpsearch.go.jp/en,True,live,text/html;charset=utf-8,,,True
jihewang-frontier-historical-geographical-database-go.openathens.net-c5504b8c.md,databases,JiHeWang. Frontier Historical Geographical Database 籍合網. 邊疆歷史地理數據庫,http://bianjiang.ancientbooks.cn,200,https://bianjiang.ancientbooks.cn/,True,live_redirect,text/html;charset=UTF-8,https://bianjiang.ancientbooks.cn/,,False
jihewang-history-of-jinshi-dengke-database-examination.ancientbooks.cn-ddff4f68.md,databases,JiHeWang. History of Jinshi Dengke Database 籍合网. 歷代進士登科數據库,http://examination.ancientbooks.cn/docDengke,200,https://examination.ancientbooks.cn/docDengke/,True,live_redirect,text/html;charset=UTF-8,https://examination.ancientbooks.cn/docDengke/,,False
jihewang-zhonghua-ancient-books-database-jingdian-ancientbooks-cn.us1.proxy.openathens.net-82acf137.md,databases,JiHeWang. Zhonghua Ancient Books Database 籍合网. 中华经典古籍库,https://jingdian.ancientbooks.cn/,200,https://jingdian.ancientbooks.cn/,True,live,text/html,,,True
lionart-digital-archive-1971-1996-p.udpweb.com-1e00176b.md,databases,LionArt Digital Archive (1971-1996) 雄獅美術知識庫,https://p.udpweb.com/art,200,https://p.udpweb.com/art,True,live,text/html,,,True
modern-history-database-mhdb.mh.sinica.edu.tw.ezp-prod1.hul.harvard.edu-0e0202c8.md,databases,Modern History Database 近代史數位資料庫,http://mhdb.mh.sinica.edu.tw,200,https://mhdb.mh.sinica.edu.tw/,True,live_redirect,text/html; charset=UTF-8,https://mhdb.mh.sinica.edu.tw/,,False
national-history-database-of-p-r-c-prc.goosuudata.com-8a63f39e.md,databases,National History Database of P.R.C. 中华人民共和国国史数据库,http://prc.goosuudata.com,200,http://prc.goosuudata.com/index.php?m=login&a=index,True,live_redirect,text/html; charset=utf-8,http://prc.goosuudata.com/index.php?m=login&a=index,,False
national-palace-museum-collection-database-open-access-npm.gov.tw-46afce2f.md,databases,National Palace Museum Collection Database (台北) 故宮博物院典藏資料庫 OPEN ACCESS,https://www.npm.gov.tw/Article.aspx?sNo=02000021,200,https://www.npm.gov.tw/index.aspx?l=1,True,live_redirect,text/html; charset=utf-8,https://www.npm.gov.tw/index.aspx?l=1,,True
official-position-database-of-the-republic-of-china-open-access-ssic.nccu.edu.tw-865fc7dd.md,databases,Official Position Database of the Republic of China 中華民國政府官職資料庫 OPEN ACCESS,http://www.ssic.nccu.edu.tw/index.php/tw/sample-sites-3/2013-02-27-09-58-57,,,False,connection_error,,,"HTTPConnectionPool(host='www.ssic.nccu.edu.tw', port=80): Max retries exceeded with url: /index.php/tw/sample-sites-3/2013-02-27-09-58-57 (Caused by NameResolutionError(""HTTPConnection(host='www.ssic.",False
